time,knowing,avg_belief,disp
73.0,0.01,1.0,0.9988442516967584
74.0,0.01,1.0,0.9988442516967584
75.0,0.01,1.0,0.9988442516967584
76.0,0.01,1.0,0.9988442516967584
77.0,0.01,1.0,0.9988442516967584
78.0,0.01,1.0,0.9988442516967584
79.0,0.01,1.0,0.9988442516967584
80.0,0.01,1.0,0.9988442516967584
81.0,0.01,1.0,0.9988442516967584
82.0,0.01,1.0,0.9988442516967584
83.0,0.01,1.0,0.9988442516967584
84.0,0.01,1.0,0.9988442516967584
85.0,0.01,1.0,0.9988442516967584
86.0,0.01,1.0,0.9988442516967584
87.0,0.01,1.0,0.9988442516967584
88.0,0.01,1.0,0.9988442516967584
89.0,0.01,1.0,0.9988442516967584
90.0,0.01,1.0,0.9988442516967584
91.0,0.01,1.0,0.9988442516967584
92.0,0.01,1.0,0.9988442516967584
93.0,0.01,1.0,0.9988442516967584
94.0,0.01,1.0,0.9988442516967584
95.0,0.01,1.0,0.9988442516967584
96.0,0.01,1.0,0.9988442516967584
97.0,0.01,1.0,0.9988442516967584
98.0,0.01,1.0,0.9988442516967584
99.0,0.01,1.0,0.9988442516967584
100.0,0.01,1.0,0.9988442516967584
101.0,0.01,1.0,0.9988442516967584
102.0,0.01,1.0,0.9988442516967584
103.0,0.01,1.0,0.9988442516967584
104.0,0.01,1.0,0.9988442516967584
105.0,0.01,1.0,0.9988442516967584
106.0,0.01,1.0,0.9988442516967584
107.0,0.01,1.0,0.9988442516967584
108.0,0.01,1.0,0.9988442516967584
109.0,0.01,1.0,0.9988442516967584
110.0,0.01,1.0,0.9988442516967584
111.0,0.01,1.0,0.9988442516967584
112.0,0.01,1.0,0.9988442516967584
113.0,0.01,1.0,0.9988442516967584
114.0,0.01,1.0,0.9988442516967584
115.0,0.01,1.0,0.9988442516967584
116.0,0.01,1.0,0.9988442516967584
117.0,0.01,1.0,0.9988442516967584
118.0,0.01,1.0,0.9988442516967584
119.0,0.01,1.0,0.9988442516967584
120.0,0.01,1.0,0.9988442516967584
121.0,0.01,1.0,0.9988442516967584
122.0,0.01,1.0,0.9988442516967584
123.0,0.01,1.0,0.9988442516967584
124.0,0.01,1.0,0.9988442516967584
125.0,0.01,1.0,0.9988442516967584
126.0,0.01,1.0,0.9988442516967584
127.0,0.01,1.0,0.9988442516967584
128.0,0.01,1.0,0.9988442516967584
129.0,0.01,1.0,0.9988442516967584
130.0,0.01,1.0,0.9988442516967584
131.0,0.01,1.0,0.9988442516967584
132.0,0.01,1.0,0.9988442516967584
133.0,0.01,1.0,0.9988442516967584
134.0,0.01,1.0,0.9988442516967584
135.0,0.01,1.0,0.9988442516967584
136.0,0.01,1.0,0.9988442516967584
137.0,0.01,1.0,0.9988442516967584
138.0,0.01,1.0,0.9988442516967584
139.0,0.01,1.0,0.9988442516967584
140.0,0.01,1.0,0.9988442516967584
141.0,0.01,1.0,0.9988442516967584
142.0,0.01,1.0,0.9988442516967584
143.0,0.01,1.0,0.9988442516967584
144.0,0.01,1.0,0.9988442516967584
145.0,0.01,1.0,0.9988442516967584
146.0,0.01,1.0,0.9988442516967584
147.0,0.01,1.0,0.9988442516967584
148.0,0.01,1.0,0.9988442516967584
149.0,0.01,1.0,0.9988442516967584
150.0,0.01,1.0,0.9988442516967584
151.0,0.01,1.0,0.9988442516967584
152.0,0.01,1.0,0.9988442516967584
153.0,0.01,1.0,0.9988442516967584
154.0,0.01,1.0,0.9988442516967584
155.0,0.01,1.0,0.9988442516967584
156.0,0.01,1.0,0.9988442516967584
157.0,0.01,1.0,0.9988442516967584
158.0,0.01,1.0,0.9988442516967584
159.0,0.01,1.0,0.9988442516967584
160.0,0.01,1.0,0.9988442516967584
161.0,0.01,1.0,0.9988442516967584
162.0,0.01,1.0,0.9988442516967584
163.0,0.01,1.0,0.9988442516967584
164.0,0.01,1.0,0.9988442516967584
165.0,0.01,1.0,0.9988442516967584
166.0,0.01,1.0,0.9988442516967584
167.0,0.01,1.0,0.9988442516967584
168.0,0.01,1.0,0.9988442516967584
169.0,0.01,1.0,0.9988442516967584
170.0,0.01,1.0,0.9988442516967584
171.0,0.01,1.0,0.9988442516967584
172.0,0.01,1.0,0.9988442516967584
173.0,0.01,1.0,0.9988442516967584
174.0,0.01,1.0,0.9988442516967584
175.0,0.01,1.0,0.9988442516967584
176.0,0.01,1.0,0.9988442516967584
177.0,0.01,1.0,0.9988442516967584
178.0,0.01,1.0,0.9988442516967584
179.0,0.01,1.0,0.9988442516967584
180.0,0.01,1.0,0.9988442516967584
181.0,0.01,1.0,0.9988442516967584
182.0,0.01,1.0,0.9988442516967584
183.0,0.01,1.0,0.9988442516967584
184.0,0.01,1.0,0.9988442516967584
185.0,0.01,1.0,0.9988442516967584
186.0,0.01,1.0,0.9988442516967584
187.0,0.01,1.0,0.9988442516967584
188.0,0.01,1.0,0.9988442516967584
189.0,0.01,1.0,0.9988442516967584
190.0,0.01,1.0,0.9988442516967584
191.0,0.01,1.0,0.9988442516967584
192.0,0.01,1.0,0.9988442516967584
193.0,0.01,1.0,0.9988442516967584
194.0,0.01,1.0,0.9988442516967584
195.0,0.01,1.0,0.9988442516967584
196.0,0.01,1.0,0.9988442516967584
197.0,0.01,1.0,0.9988442516967584
198.0,0.01,1.0,0.9988442516967584
199.0,0.01,1.0,0.9988442516967584
200.0,0.01,1.0,0.9988442516967584
201.0,0.01,1.0,0.9988442516967584
202.0,0.01,1.0,0.9988442516967584
203.0,0.01,1.0,0.9988442516967584
204.0,0.01,1.0,0.9988442516967584
205.0,0.01,1.0,0.9988442516967584
206.0,0.01,1.0,0.9988442516967584
207.0,0.01,1.0,0.9988442516967584
208.0,0.01,1.0,0.9988442516967584
209.0,0.01,1.0,0.9988442516967584
210.0,0.01,1.0,0.9988442516967584
211.0,0.01,1.0,0.9988442516967584
212.0,0.01,1.0,0.9988442516967584
213.0,0.01,1.0,0.9988442516967584
214.0,0.01,1.0,0.9988442516967584
215.0,0.01,1.0,0.9988442516967584
216.0,0.01,1.0,0.9988442516967584
217.0,0.01,1.0,0.9988442516967584
218.0,0.01,1.0,0.9988442516967584
219.0,0.01,1.0,0.9988442516967584
220.0,0.01,1.0,0.9988442516967584
221.0,0.01,1.0,0.9988442516967584
222.0,0.01,1.0,0.9988442516967584
223.0,0.01,1.0,0.9988442516967584
224.0,0.01,1.0,0.9988442516967584
225.0,0.01,1.0,0.9988442516967584
226.0,0.01,1.0,0.9988442516967584
227.0,0.01,1.0,0.9988442516967584
228.0,0.01,1.0,0.9988442516967584
229.0,0.01,1.0,0.9988442516967584
230.0,0.01,1.0,0.9988442516967584
231.0,0.01,1.0,0.9988442516967584
232.0,0.01,1.0,0.9988442516967584
233.0,0.01,1.0,0.9988442516967584
234.0,0.01,1.0,0.9988442516967584
235.0,0.01,1.0,0.9988442516967584
236.0,0.01,1.0,0.9988442516967584
237.0,0.01,1.0,0.9988442516967584
238.0,0.01,1.0,0.9988442516967584
239.0,0.01,1.0,0.9988442516967584
240.0,0.01,1.0,0.9988442516967584
241.0,0.01,1.0,0.9988442516967584
242.0,0.01,1.0,0.9988442516967584
243.0,0.01,1.0,0.9988442516967584
244.0,0.01,1.0,0.9988442516967584
245.0,0.01,1.0,0.9988442516967584
246.0,0.01,1.0,0.9988442516967584
247.0,0.01,1.0,0.9988442516967584
248.0,0.01,1.0,0.9988442516967584
249.0,0.01,1.0,0.9988442516967584
250.0,0.01,1.0,0.9988442516967584
251.0,0.01,1.0,0.9988442516967584
252.0,0.01,1.0,0.9988442516967584
253.0,0.01,1.0,0.9988442516967584
254.0,0.01,1.0,0.9988442516967584
255.0,0.01,1.0,0.9988442516967584
256.0,0.01,1.0,0.9988442516967584
257.0,0.01,1.0,0.9988442516967584
258.0,0.01,1.0,0.9988442516967584
259.0,0.01,1.0,0.9988442516967584
260.0,0.01,1.0,0.9988442516967584
261.0,0.01,1.0,0.9988442516967584
262.0,0.01,1.0,0.9988442516967584
263.0,0.01,1.0,0.9988442516967584
264.0,0.01,1.0,0.9988442516967584
265.0,0.01,1.0,0.9988442516967584
266.0,0.01,1.0,0.9988442516967584
267.0,0.01,1.0,0.9988442516967584
268.0,0.01,1.0,0.9988442516967584
269.0,0.01,1.0,0.9988442516967584
270.0,0.01,1.0,0.9988442516967584
271.0,0.01,1.0,0.9988442516967584
272.0,0.01,1.0,0.9988442516967584
273.0,0.01,1.0,0.9988442516967584
274.0,0.01,1.0,0.9988442516967584
275.0,0.01,1.0,0.9988442516967584
276.0,0.01,1.0,0.9988442516967584
277.0,0.01,1.0,0.9988442516967584
278.0,0.01,1.0,0.9988442516967584
279.0,0.01,1.0,0.9988442516967584
280.0,0.01,1.0,0.9988442516967584
281.0,0.01,1.0,0.9988442516967584
282.0,0.01,1.0,0.9988442516967584
283.0,0.01,1.0,0.9988442516967584
284.0,0.01,1.0,0.9988442516967584
285.0,0.01,1.0,0.9988442516967584
286.0,0.01,1.0,0.9988442516967584
287.0,0.01,1.0,0.9988442516967584
288.0,0.01,1.0,0.9988442516967584
289.0,0.01,1.0,0.9988442516967584
290.0,0.01,1.0,0.9988442516967584
291.0,0.01,1.0,0.9988442516967584
292.0,0.01,1.0,0.9988442516967584
293.0,0.01,1.0,0.9988442516967584
294.0,0.01,1.0,0.9988442516967584
295.0,0.01,1.0,0.9988442516967584
296.0,0.01,1.0,0.9988442516967584
297.0,0.01,1.0,0.9988442516967584
298.0,0.01,1.0,0.9988442516967584
299.0,0.01,1.0,0.9988442516967584
300.0,0.01,1.0,0.9988442516967584
301.0,0.01,1.0,0.9988442516967584
302.0,0.01,1.0,0.9988442516967584
303.0,0.01,1.0,0.9988442516967584
304.0,0.01,1.0,0.9988442516967584
305.0,0.01,1.0,0.9988442516967584
306.0,0.01,1.0,0.9988442516967584
307.0,0.01,1.0,0.9988442516967584
308.0,0.01,1.0,0.9988442516967584
309.0,0.01,1.0,0.9988442516967584
310.0,0.01,1.0,0.9988442516967584
311.0,0.01,1.0,0.9988442516967584
312.0,0.01,1.0,0.9988442516967584
313.0,0.01,1.0,0.9988442516967584
314.0,0.01,1.0,0.9988442516967584
315.0,0.01,1.0,0.9988442516967584
316.0,0.01,1.0,0.9988442516967584
317.0,0.01,1.0,0.9988442516967584
318.0,0.01,1.0,0.9988442516967584
319.0,0.01,1.0,0.9988442516967584
320.0,0.01,1.0,0.9988442516967584
321.0,0.01,1.0,0.9988442516967584
322.0,0.01,1.0,0.9988442516967584
323.0,0.01,1.0,0.9988442516967584
324.0,0.01,1.0,0.9988442516967584
325.0,0.01,1.0,0.9988442516967584
326.0,0.01,1.0,0.9988442516967584
327.0,0.01,1.0,0.9988442516967584
328.0,0.01,1.0,0.9988442516967584
329.0,0.01,1.0,0.9988442516967584
330.0,0.01,1.0,0.9988442516967584
331.0,0.01,1.0,0.9988442516967584
332.0,0.01,1.0,0.9988442516967584
333.0,0.01,1.0,0.9988442516967584
334.0,0.01,1.0,0.9988442516967584
335.0,0.01,1.0,0.9988442516967584
336.0,0.01,1.0,0.9988442516967584
337.0,0.01,1.0,0.9988442516967584
338.0,0.01,1.0,0.9988442516967584
339.0,0.01,1.0,0.9988442516967584
340.0,0.01,1.0,0.9988442516967584
341.0,0.01,1.0,0.9988442516967584
342.0,0.01,1.0,0.9988442516967584
343.0,0.01,1.0,0.9988442516967584
344.0,0.01,1.0,0.9988442516967584
345.0,0.01,1.0,0.9988442516967584
346.0,0.01,1.0,0.9988442516967584
347.0,0.01,1.0,0.9988442516967584
348.0,0.01,1.0,0.9988442516967584
349.0,0.01,1.0,0.9988442516967584
350.0,0.01,1.0,0.9988442516967584
351.0,0.01,1.0,0.9988442516967584
352.0,0.01,1.0,0.9988442516967584
353.0,0.01,1.0,0.9988442516967584
354.0,0.01,1.0,0.9988442516967584
355.0,0.01,1.0,0.9988442516967584
356.0,0.01,1.0,0.9988442516967584
357.0,0.01,1.0,0.9988442516967584
358.0,0.01,1.0,0.9988442516967584
359.0,0.01,1.0,0.9988442516967584
360.0,0.01,1.0,0.9988442516967584
361.0,0.01,1.0,0.9988442516967584
362.0,0.01,1.0,0.9988442516967584
363.0,0.01,1.0,0.9988442516967584
364.0,0.01,1.0,0.9988442516967584
365.0,0.01,1.0,0.9988442516967584
366.0,0.01,1.0,0.9988442516967584
367.0,0.01,1.0,0.9988442516967584
368.0,0.01,1.0,0.9988442516967584
369.0,0.01,1.0,0.9988442516967584
370.0,0.01,1.0,0.9988442516967584
371.0,0.01,1.0,0.9988442516967584
372.0,0.01,1.0,0.9988442516967584
373.0,0.01,1.0,0.9988442516967584
374.0,0.01,1.0,0.9988442516967584
375.0,0.01,1.0,0.9988442516967584
376.0,0.01,1.0,0.9988442516967584
377.0,0.01,1.0,0.9988442516967584
378.0,0.01,1.0,0.9988442516967584
379.0,0.01,1.0,0.9988442516967584
380.0,0.01,1.0,0.9988442516967584
381.0,0.01,1.0,0.9988442516967584
382.0,0.01,1.0,0.9988442516967584
383.0,0.01,1.0,0.9988442516967584
384.0,0.01,1.0,0.9988442516967584
385.0,0.01,1.0,0.9988442516967584
386.0,0.01,1.0,0.9988442516967584
387.0,0.01,1.0,0.9988442516967584
388.0,0.01,1.0,0.9988442516967584
389.0,0.01,1.0,0.9988442516967584
390.0,0.01,1.0,0.9988442516967584
391.0,0.01,1.0,0.9988442516967584
392.0,0.01,1.0,0.9988442516967584
393.0,0.01,1.0,0.9988442516967584
394.0,0.01,1.0,0.9988442516967584
395.0,0.01,1.0,0.9988442516967584
396.0,0.01,1.0,0.9988442516967584
397.0,0.01,1.0,0.9988442516967584
398.0,0.01,1.0,0.9988442516967584
399.0,0.01,1.0,0.9988442516967584
400.0,0.01,1.0,0.9988442516967584
401.0,0.01,1.0,0.9988442516967584
402.0,0.01,1.0,0.9988442516967584
403.0,0.01,1.0,0.9988442516967584
404.0,0.01,1.0,0.9988442516967584
405.0,0.01,1.0,0.9988442516967584
406.0,0.01,1.0,0.9988442516967584
407.0,0.01,1.0,0.9988442516967584
408.0,0.01,1.0,0.9988442516967584
409.0,0.01,1.0,0.9988442516967584
410.0,0.01,1.0,0.9988442516967584
411.0,0.01,1.0,0.9988442516967584
412.0,0.01,1.0,0.9988442516967584
413.0,0.01,1.0,0.9988442516967584
414.0,0.01,1.0,0.9988442516967584
415.0,0.01,1.0,0.9988442516967584
416.0,0.01,1.0,0.9988442516967584
417.0,0.01,1.0,0.9988442516967584
418.0,0.01,1.0,0.9988442516967584
419.0,0.01,1.0,0.9988442516967584
420.0,0.01,1.0,0.9988442516967584
421.0,0.01,1.0,0.9988442516967584
422.0,0.01,1.0,0.9988442516967584
423.0,0.01,1.0,0.9988442516967584
424.0,0.01,1.0,0.9988442516967584
425.0,0.01,1.0,0.9988442516967584
426.0,0.01,1.0,0.9988442516967584
427.0,0.01,1.0,0.9988442516967584
428.0,0.01,1.0,0.9988442516967584
429.0,0.01,1.0,0.9988442516967584
430.0,0.01,1.0,0.9988442516967584
431.0,0.01,1.0,0.9988442516967584
432.0,0.01,1.0,0.9988442516967584
433.0,0.01,1.0,0.9988442516967584
434.0,0.01,1.0,0.9988442516967584
435.0,0.01,1.0,0.9988442516967584
436.0,0.01,1.0,0.9988442516967584
437.0,0.01,1.0,0.9988442516967584
438.0,0.01,1.0,0.9988442516967584
439.0,0.01,1.0,0.9988442516967584
440.0,0.01,1.0,0.9988442516967584
441.0,0.01,1.0,0.9988442516967584
442.0,0.01,1.0,0.9988442516967584
443.0,0.01,1.0,0.9988442516967584
444.0,0.01,1.0,0.9988442516967584
445.0,0.01,1.0,0.9988442516967584
446.0,0.01,1.0,0.9988442516967584
447.0,0.01,1.0,0.9988442516967584
448.0,0.01,1.0,0.9988442516967584
449.0,0.01,1.0,0.9988442516967584
450.0,0.01,1.0,0.9988442516967584
451.0,0.01,1.0,0.9988442516967584
452.0,0.01,1.0,0.9988442516967584
453.0,0.01,1.0,0.9988442516967584
454.0,0.01,1.0,0.9988442516967584
455.0,0.01,1.0,0.9988442516967584
456.0,0.01,1.0,0.9988442516967584
457.0,0.01,1.0,0.9988442516967584
458.0,0.01,1.0,0.9988442516967584
459.0,0.01,1.0,0.9988442516967584
460.0,0.01,1.0,0.9988442516967584
461.0,0.01,1.0,0.9988442516967584
462.0,0.01,1.0,0.9988442516967584
463.0,0.01,1.0,0.9988442516967584
464.0,0.01,1.0,0.9988442516967584
465.0,0.01,1.0,0.9988442516967584
466.0,0.01,1.0,0.9988442516967584
467.0,0.01,1.0,0.9988442516967584
468.0,0.01,1.0,0.9988442516967584
469.0,0.01,1.0,0.9988442516967584
470.0,0.01,1.0,0.9988442516967584
471.0,0.01,1.0,0.9988442516967584
472.0,0.01,1.0,0.9988442516967584
473.0,0.01,1.0,0.9988442516967584
474.0,0.01,1.0,0.9988442516967584
475.0,0.01,1.0,0.9988442516967584
476.0,0.01,1.0,0.9988442516967584
477.0,0.01,1.0,0.9988442516967584
478.0,0.01,1.0,0.9988442516967584
479.0,0.01,1.0,0.9988442516967584
480.0,0.01,1.0,0.9988442516967584
481.0,0.01,1.0,0.9988442516967584
482.0,0.01,1.0,0.9988442516967584
483.0,0.01,1.0,0.9988442516967584
484.0,0.01,1.0,0.9988442516967584
485.0,0.01,1.0,0.9988442516967584
486.0,0.01,1.0,0.9988442516967584
487.0,0.01,1.0,0.9988442516967584
488.0,0.01,1.0,0.9988442516967584
489.0,0.01,1.0,0.9988442516967584
490.0,0.01,1.0,0.9988442516967584
491.0,0.01,1.0,0.9988442516967584
492.0,0.01,1.0,0.9988442516967584
493.0,0.01,1.0,0.9988442516967584
494.0,0.01,1.0,0.9988442516967584
495.0,0.01,1.0,0.9988442516967584
496.0,0.01,1.0,0.9988442516967584
497.0,0.01,1.0,0.9988442516967584
498.0,0.01,1.0,0.9988442516967584
499.0,0.01,1.0,0.9988442516967584
500.0,0.01,1.0,0.9988442516967584
501.0,0.01,1.0,0.9988442516967584
502.0,0.01,1.0,0.9988442516967584
503.0,0.01,1.0,0.9988442516967584
504.0,0.01,1.0,0.9988442516967584
505.0,0.01,1.0,0.9988442516967584
506.0,0.01,1.0,0.9988442516967584
507.0,0.01,1.0,0.9988442516967584
508.0,0.01,1.0,0.9988442516967584
509.0,0.01,1.0,0.9988442516967584
510.0,0.01,1.0,0.9988442516967584
511.0,0.01,1.0,0.9988442516967584
512.0,0.01,1.0,0.9988442516967584
513.0,0.01,1.0,0.9988442516967584
514.0,0.01,1.0,0.9988442516967584
515.0,0.01,1.0,0.9988442516967584
516.0,0.01,1.0,0.9988442516967584
517.0,0.01,1.0,0.9988442516967584
518.0,0.01,1.0,0.9988442516967584
519.0,0.01,1.0,0.9988442516967584
520.0,0.01,1.0,0.9988442516967584
521.0,0.01,1.0,0.9988442516967584
522.0,0.01,1.0,0.9988442516967584
523.0,0.01,1.0,0.9988442516967584
524.0,0.01,1.0,0.9988442516967584
525.0,0.01,1.0,0.9988442516967584
526.0,0.01,1.0,0.9988442516967584
527.0,0.01,1.0,0.9988442516967584
528.0,0.01,1.0,0.9988442516967584
529.0,0.01,1.0,0.9988442516967584
530.0,0.01,1.0,0.9988442516967584
531.0,0.01,1.0,0.9988442516967584
532.0,0.01,1.0,0.9988442516967584
533.0,0.01,1.0,0.9988442516967584
534.0,0.01,1.0,0.9988442516967584
535.0,0.01,1.0,0.9988442516967584
536.0,0.01,1.0,0.9988442516967584
537.0,0.01,1.0,0.9988442516967584
538.0,0.01,1.0,0.9988442516967584
539.0,0.01,1.0,0.9988442516967584
540.0,0.01,1.0,0.9988442516967584
541.0,0.01,1.0,0.9988442516967584
542.0,0.01,1.0,0.9988442516967584
543.0,0.01,1.0,0.9988442516967584
544.0,0.01,1.0,0.9988442516967584
545.0,0.01,1.0,0.9988442516967584
546.0,0.01,1.0,0.9988442516967584
547.0,0.01,1.0,0.9988442516967584
548.0,0.01,1.0,0.9988442516967584
549.0,0.01,1.0,0.9988442516967584
550.0,0.01,1.0,0.9988442516967584
551.0,0.01,1.0,0.9988442516967584
552.0,0.01,1.0,0.9988442516967584
553.0,0.01,1.0,0.9988442516967584
554.0,0.01,1.0,0.9988442516967584
555.0,0.01,1.0,0.9988442516967584
556.0,0.01,1.0,0.9988442516967584
557.0,0.01,1.0,0.9988442516967584
558.0,0.01,1.0,0.9988442516967584
559.0,0.01,1.0,0.9988442516967584
560.0,0.01,1.0,0.9988442516967584
561.0,0.01,1.0,0.9988442516967584
562.0,0.01,1.0,0.9988442516967584
563.0,0.01,1.0,0.9988442516967584
564.0,0.01,1.0,0.9988442516967584
565.0,0.01,1.0,0.9988442516967584
566.0,0.01,1.0,0.9988442516967584
567.0,0.01,1.0,0.9988442516967584
568.0,0.01,1.0,0.9988442516967584
569.0,0.01,1.0,0.9988442516967584
570.0,0.01,1.0,0.9988442516967584
571.0,0.01,1.0,0.9988442516967584
572.0,0.01,1.0,0.9988442516967584
573.0,0.01,1.0,0.9988442516967584
574.0,0.01,1.0,0.9988442516967584
575.0,0.01,1.0,0.9988442516967584
576.0,0.01,1.0,0.9988442516967584
577.0,0.01,1.0,0.9988442516967584
578.0,0.01,1.0,0.9988442516967584
579.0,0.01,1.0,0.9988442516967584
580.0,0.01,1.0,0.9988442516967584
581.0,0.01,1.0,0.9988442516967584
582.0,0.01,1.0,0.9988442516967584
583.0,0.01,1.0,0.9988442516967584
584.0,0.01,1.0,0.9988442516967584
585.0,0.01,1.0,0.9988442516967584
586.0,0.01,1.0,0.9988442516967584
587.0,0.01,1.0,0.9988442516967584
588.0,0.01,1.0,0.9988442516967584
589.0,0.01,1.0,0.9988442516967584
590.0,0.01,1.0,0.9988442516967584
591.0,0.01,1.0,0.9988442516967584
592.0,0.01,1.0,0.9988442516967584
593.0,0.01,1.0,0.9988442516967584
594.0,0.01,1.0,0.9988442516967584
595.0,0.01,1.0,0.9988442516967584
596.0,0.01,1.0,0.9988442516967584
597.0,0.01,1.0,0.9988442516967584
598.0,0.01,1.0,0.9988442516967584
599.0,0.01,1.0,0.9988442516967584
600.0,0.01,1.0,0.9988442516967584
601.0,0.01,1.0,0.9988442516967584
602.0,0.01,1.0,0.9988442516967584
603.0,0.01,1.0,0.9988442516967584
604.0,0.01,1.0,0.9988442516967584
605.0,0.01,1.0,0.9988442516967584
606.0,0.01,1.0,0.9988442516967584
607.0,0.01,1.0,0.9988442516967584
608.0,0.01,1.0,0.9988442516967584
609.0,0.01,1.0,0.9988442516967584
610.0,0.01,1.0,0.9988442516967584
611.0,0.01,1.0,0.9988442516967584
612.0,0.01,1.0,0.9988442516967584
613.0,0.01,1.0,0.9988442516967584
614.0,0.01,1.0,0.9988442516967584
615.0,0.01,1.0,0.9988442516967584
616.0,0.01,1.0,0.9988442516967584
617.0,0.01,1.0,0.9988442516967584
618.0,0.01,1.0,0.9988442516967584
619.0,0.01,1.0,0.9988442516967584
620.0,0.01,1.0,0.9988442516967584
621.0,0.01,1.0,0.9988442516967584
622.0,0.01,1.0,0.9988442516967584
623.0,0.01,1.0,0.9988442516967584
624.0,0.01,1.0,0.9988442516967584
625.0,0.01,1.0,0.9988442516967584
626.0,0.01,1.0,0.9988442516967584
627.0,0.01,1.0,0.9988442516967584
628.0,0.01,1.0,0.9988442516967584
629.0,0.01,1.0,0.9988442516967584
630.0,0.01,1.0,0.9988442516967584
631.0,0.01,1.0,0.9988442516967584
632.0,0.01,1.0,0.9988442516967584
633.0,0.01,1.0,0.9988442516967584
634.0,0.01,1.0,0.9988442516967584
635.0,0.01,1.0,0.9988442516967584
636.0,0.01,1.0,0.9988442516967584
637.0,0.01,1.0,0.9988442516967584
638.0,0.01,1.0,0.9988442516967584
639.0,0.01,1.0,0.9988442516967584
640.0,0.01,1.0,0.9988442516967584
641.0,0.01,1.0,0.9988442516967584
642.0,0.01,1.0,0.9988442516967584
643.0,0.01,1.0,0.9988442516967584
644.0,0.01,1.0,0.9988442516967584
645.0,0.01,1.0,0.9988442516967584
646.0,0.01,1.0,0.9988442516967584
647.0,0.01,1.0,0.9988442516967584
648.0,0.01,1.0,0.9988442516967584
649.0,0.01,1.0,0.9988442516967584
650.0,0.01,1.0,0.9988442516967584
651.0,0.01,1.0,0.9988442516967584
652.0,0.01,1.0,0.9988442516967584
653.0,0.01,1.0,0.9988442516967584
654.0,0.01,1.0,0.9988442516967584
655.0,0.01,1.0,0.9988442516967584
656.0,0.01,1.0,0.9988442516967584
657.0,0.01,1.0,0.9988442516967584
658.0,0.01,1.0,0.9988442516967584
659.0,0.01,1.0,0.9988442516967584
660.0,0.01,1.0,0.9988442516967584
661.0,0.01,1.0,0.9988442516967584
662.0,0.01,1.0,0.9988442516967584
663.0,0.01,1.0,0.9988442516967584
664.0,0.01,1.0,0.9988442516967584
665.0,0.01,1.0,0.9988442516967584
666.0,0.01,1.0,0.9988442516967584
667.0,0.01,1.0,0.9988442516967584
668.0,0.01,1.0,0.9988442516967584
669.0,0.01,1.0,0.9988442516967584
670.0,0.01,1.0,0.9988442516967584
671.0,0.01,1.0,0.9988442516967584
672.0,0.01,1.0,0.9988442516967584
673.0,0.01,1.0,0.9988442516967584
674.0,0.01,1.0,0.9988442516967584
675.0,0.01,1.0,0.9988442516967584
676.0,0.01,1.0,0.9988442516967584
677.0,0.01,1.0,0.9988442516967584
678.0,0.01,1.0,0.9988442516967584
679.0,0.01,1.0,0.9988442516967584
680.0,0.01,1.0,0.9988442516967584
681.0,0.01,1.0,0.9988442516967584
682.0,0.01,1.0,0.9988442516967584
683.0,0.01,1.0,0.9988442516967584
684.0,0.01,1.0,0.9988442516967584
685.0,0.01,1.0,0.9988442516967584
686.0,0.01,1.0,0.9988442516967584
687.0,0.01,1.0,0.9988442516967584
688.0,0.01,1.0,0.9988442516967584
689.0,0.01,1.0,0.9988442516967584
690.0,0.01,1.0,0.9988442516967584
691.0,0.01,1.0,0.9988442516967584
692.0,0.01,1.0,0.9988442516967584
693.0,0.01,1.0,0.9988442516967584
694.0,0.01,1.0,0.9988442516967584
695.0,0.01,1.0,0.9988442516967584
696.0,0.01,1.0,0.9988442516967584
697.0,0.01,1.0,0.9988442516967584
698.0,0.01,1.0,0.9988442516967584
699.0,0.01,1.0,0.9988442516967584
700.0,0.01,1.0,0.9988442516967584
701.0,0.01,1.0,0.9988442516967584
702.0,0.01,1.0,0.9988442516967584
703.0,0.01,1.0,0.9988442516967584
704.0,0.01,1.0,0.9988442516967584
705.0,0.01,1.0,0.9988442516967584
706.0,0.01,1.0,0.9988442516967584
707.0,0.01,1.0,0.9988442516967584
708.0,0.01,1.0,0.9988442516967584
709.0,0.01,1.0,0.9988442516967584
710.0,0.01,1.0,0.9988442516967584
711.0,0.01,1.0,0.9988442516967584
712.0,0.01,1.0,0.9988442516967584
713.0,0.01,1.0,0.9988442516967584
714.0,0.01,1.0,0.9988442516967584
715.0,0.01,1.0,0.9988442516967584
716.0,0.01,1.0,0.9988442516967584
717.0,0.01,1.0,0.9988442516967584
718.0,0.01,1.0,0.9988442516967584
719.0,0.01,1.0,0.9988442516967584
720.0,0.01,1.0,0.9988442516967584
721.0,0.01,1.0,0.9988442516967584
722.0,0.01,1.0,0.9988442516967584
723.0,0.01,1.0,0.9988442516967584
724.0,0.01,1.0,0.9988442516967584
725.0,0.01,1.0,0.9988442516967584
726.0,0.01,1.0,0.9988442516967584
727.0,0.01,1.0,0.9988442516967584
728.0,0.01,1.0,0.9988442516967584
729.0,0.01,1.0,0.9988442516967584
730.0,0.01,1.0,0.9988442516967584
731.0,0.01,1.0,0.9988442516967584
732.0,0.01,1.0,0.9988442516967584
733.0,0.01,1.0,0.9988442516967584
734.0,0.01,1.0,0.9988442516967584
735.0,0.01,1.0,0.9988442516967584
736.0,0.01,1.0,0.9988442516967584
737.0,0.01,1.0,0.9988442516967584
